epoch,train_loss,val_loss,val_mcmae
1,0.22718906207331296,0.11872354075312615,0.6099158848269168
2,0.1294459531533307,0.12041718987748026,0.5651083791653186
3,0.127244150137593,0.12840940281748772,0.5235360724684568
4,0.12380989436702482,0.13031491953879595,0.6274937992019842
5,0.11873532805977197,0.12026794515550136,0.671007225277688
6,0.11451694770748246,0.11934877671301365,0.6434541140946834
7,0.11049488926113679,0.12540683336555958,0.6907688989539523
8,0.10304310118522624,0.12195259463042021,0.6422139544915345
9,0.09781654841298687,0.12863844875246286,0.6307289981667206
10,0.085472762905832,0.14506474738009273,0.6028523670872425
11,0.08636374818803422,0.15360751929692923,0.568073978216327
12,0.08355377051850844,0.13030178993940353,0.6476868327402134
13,0.0727608727997747,0.1400410126429051,0.6355278766310795
14,0.06779912392576706,0.15617975676432252,0.67141162514828
15,0.06141057832584042,0.1759001025930047,0.5944947697616736
16,0.049666916497115944,0.18358454294502735,0.6559096301089185
17,0.06213698665458902,0.17334444588050246,0.6186239620403321
18,0.04963813830520315,0.1779537396505475,0.5924188504259679
19,0.048731714097686625,0.17757458868436515,0.6534293109026206
20,0.04960993459239474,0.17606572434306145,0.6320769977353607
21,0.04420278136586321,0.1720374906435609,0.6539415507387037
22,0.0446018886507553,0.1906447509303689,0.661166828426615
23,0.04794600096707843,0.15166649594902992,0.6651838671411625
24,0.0370239613633924,0.17131540272384882,0.6554513102555807
25,0.03477838994886983,0.18360118027776479,0.6687965059851181
26,0.03598880657990431,0.2024725668830797,0.6620834681332902
27,0.03253404511869403,0.185417019482702,0.6479564326539415
28,0.03935742447843197,0.1789958224631846,0.6635123476760486
29,0.032617278901683484,0.17323536085896193,0.7047611344764371
30,0.02777046480292358,0.1988592017441988,0.6611129084438692
31,0.021288085641760424,0.22736024712212383,0.6477137927315864
32,0.025010517845733157,0.22962740594521164,0.6675024263992235
33,0.020775118788527645,0.2409901081584394,0.6401380351558287
34,0.024820300406005618,0.23103388282761445,0.6722473848808368
35,0.02404249188059174,0.26224638473941014,0.6489809123261081
36,0.01886942453786795,0.2304381849244237,0.6731101046047665
37,0.013831131916155974,0.2871357632335275,0.6314029979510407
38,0.012553031380305365,0.26686467286199334,0.6380351558287501
39,0.02731688588371918,0.21435690708458424,0.6510029116790682
40,0.03233423264604865,0.23696491289883853,0.6305133182357382
41,0.024811739041389703,0.2272352416137437,0.6321578777094791
42,0.025233659657633637,0.20597442865837365,0.6500593119810202
43,0.018475531830913026,0.22380270152534648,0.6748894640353715
44,0.02321186100387673,0.2081989346537739,0.6283834789172869
45,0.018482399683301176,0.2754714069247711,0.6332093173730184
46,0.013127707930985269,0.259080331819132,0.6700905855710126
47,0.008894221029871413,0.35475704418804527,0.6561253100399007
48,0.008593410593289656,0.35469215222510686,0.6555321902296991
49,0.011286294523020796,0.3835939967611012,0.6591448290736548
50,0.02776052730299978,0.21591501794755458,0.6336945972177289
51,0.022719877189956605,0.22222827027435416,0.6569341097810848
52,0.013019377236277847,0.2638838226055668,0.6427531543189905
53,0.01626522715378087,0.3171525871846825,0.5953574894856033
54,0.0167407214593901,0.24764701295644045,0.6821417017146555
55,0.016081331963129022,0.2430750182364136,0.6107786045508465
56,0.013664976986998728,0.22024441574176307,0.6401649951472016
57,0.010505269105851766,0.2777701981307473,0.6429957942413458
58,0.01088842991305463,0.2698940756599768,0.6713846651569071
59,0.010436646054887236,0.2886267465772107,0.6115334843092851
60,0.005569293193275371,0.34588363354996543,0.6371185161220748
61,0.009105411137609517,0.27890915005755235,0.6543729106006685
62,0.01514078167072449,0.25474710181360366,0.6818990617923002
63,0.010304542879560452,0.2918903754681196,0.6080556454221934
64,0.012083488359097953,0.3039847974955137,0.6888008195837377
65,0.0065842478115224244,0.34194056548193996,0.6835975412487868
66,0.008123765745893189,0.2553943930324749,0.6850264207915454
67,0.0033425937718857216,0.4093694701790824,0.683166181386822
68,0.03342401087847539,0.24983464614488185,0.6698479456486574
69,0.018011068636192718,0.2535794913057998,0.6740537043028146
70,0.011824578547039609,0.27093412841204556,0.6510029116790683
71,0.01449570537705109,0.2550815686627175,0.7205866494122721
72,0.010912077020732576,0.2619966225938697,0.6940849778928071
73,0.009655223430467357,0.2958092054817826,0.7291868866601963
74,0.0063972855609924,0.26920978009002283,0.749164240267443
75,0.007708002643947362,0.26317113686791344,0.7385689636579316
76,0.003059205527054097,0.3187376419919019,0.721018009274237
77,0.0004807399443814904,0.34571201920596195,0.7284320069017578
78,0.00011303211647773845,0.37368891872471294,0.7242532082389733
79,9.055893181225874e-05,0.3980467518791698,0.7214763291275746
80,5.710889399516484e-05,0.4029259019251967,0.7253316078938855
81,2.1603312577322952e-05,0.40747678187675973,0.7253585678852582
82,2.95822343969513e-05,0.4170406079292313,0.7261134476436967
83,2.831651357552949e-05,0.4269413466006533,0.7243071282217189
84,1.7683649279947952e-05,0.4282645332440744,0.7246036881268199
85,1.3376150220719199e-05,0.4334195088595159,0.7243610482044646
86,9.916558135481362e-06,0.43761912947520687,0.7244419281785829
87,1.494810504165437e-05,0.4395023197121919,0.7240105683166181
88,9.565257208986944e-06,0.44181767075322576,0.7236600884287717
89,5.5323641126527185e-06,0.4443797828815878,0.7235522484632805
90,5.170495510473584e-06,0.44580050989985515,0.7238488083683813
91,4.803558043083358e-06,0.44716582031920604,0.7239566483338725
92,5.52356732741225e-06,0.44809106829576245,0.724037528307991
93,5.3742882422792226e-06,0.44966718353331137,0.7240914482907366
94,9.829821233477286e-06,0.450323355281726,0.7238218483770086
95,3.3148888108787747e-06,0.4509192503429954,0.72374096840289
96,4.016992216401934e-06,0.4513001902401452,0.7237409684028902
97,3.422003502793509e-06,0.4514994019549345,0.7236600884287717
98,4.403368471707885e-06,0.4518200283311312,0.7237948883856355
99,4.918605244733757e-06,0.4519584468007093,0.7237948883856358
100,6.093206284746491e-06,0.4520416136737918,0.7238488083683814
