epoch,train_loss,val_loss,val_mcmae
1,0.18677623645033173,0.11919843703508377,0.45238095238095244
2,0.13810770788053373,0.12789124983052413,0.440652370884929
3,0.13648546892138005,0.11605756940941016,0.5155038759689923
4,0.12947695303692258,0.13378552335004013,0.42932648746602237
5,0.13395560456937627,0.12137095953027408,0.538709352662841
6,0.12302323691306058,0.12205300790568192,0.6280579885231048
7,0.1205855002305631,0.13522034330914418,0.5247155944830364
8,0.10767423177282487,0.13937601105620465,0.508607671398369
9,0.10137654224145708,0.13359679616987705,0.6284103493405819
10,0.08901845116433206,0.15370367020368575,0.5369978858350951
11,0.08146972635335385,0.14528345105548698,0.5919158361018827
12,0.07980142988702121,0.14503750602404278,0.6090808416389812
13,0.06621350975735274,0.15463606591025988,0.6434611899728179
14,0.053655067866955126,0.20249543528382977,0.5225510923185341
15,0.05461069704148846,0.19828847404569389,0.5848686197523406
16,0.05845809345367437,0.18901978995030125,0.6080237591865499
17,0.05833829395424832,0.20810561012476683,0.4949662740360415
18,0.05422246053735605,0.21392440175016722,0.6034430685593477
19,0.04317950415008517,0.2195014700293541,0.5515453538709353
20,0.04636829342604775,0.20323074360688528,0.5788281485955904
21,0.045903711516326315,0.21875194882353147,0.5677036142152422
22,0.047446795837960715,0.2084118613352378,0.5444478002617537
23,0.04600833848990235,0.225993026761959,0.5811436625390113
24,0.0364429904457838,0.242983542693158,0.5470653377630121
25,0.030124512091067025,0.2759871571868037,0.5581898721433605
26,0.03653630680253565,0.24219663081069787,0.5625188764723649
27,0.030825282526950167,0.2512788518331945,0.5345313601127555
28,0.03172487796903091,0.2826488936863219,0.5604550488271419
29,0.03702137220146699,0.2606667737980994,0.6248364039061713
30,0.045825456571962825,0.21519187030692896,0.6162287325078023
31,0.028766845814351624,0.26314787327622374,0.589197624081345
32,0.04302016533695458,0.23386354247728983,0.5964461894694453
33,0.0345833732962374,0.2624073656275868,0.5689117084465921
34,0.03168111501687737,0.2315701339704295,0.6188462700090607
35,0.02472297408573844,0.22078632538517315,0.6751736635457566
36,0.023402240522657314,0.32214198882381123,0.5585422329608376
37,0.022495440572782733,0.2906036647347113,0.5591462800765126
38,0.020718225341944427,0.291301505236576,0.5227524413570925
39,0.027654338566843104,0.23881600390110785,0.6249370784254505
40,0.02043894686561669,0.3126212017785292,0.5718312695056881
41,0.017792709215190574,0.34513249163671084,0.5712775596496527
42,0.023587866153479905,0.31487316524920367,0.5523507500251686
43,0.028429185321705328,0.2782634740695357,0.6073693748112353
44,0.0306906429111599,0.2945773210454111,0.5533071579583206
45,0.022157242451612547,0.29928042946072914,0.5765629719118092
46,0.017283948788495953,0.3198026729126771,0.5684586731098359
47,0.018190589214766767,0.3511880078042547,0.5438940904057183
48,0.011756286446551054,0.3429460821362833,0.5790798348937884
49,0.008240163283282783,0.4112777159238855,0.5203362528943924
50,0.010151401927385265,0.30028240975613396,0.6384274640088594
51,0.02242032569912544,0.3166277176855753,0.6437632135306555
52,0.014158205824855205,0.3273638373551269,0.5955401187959327
53,0.009437869230518753,0.37732038122291367,0.5824524312896406
54,0.014101955412340463,0.3672737188404426,0.5565287425752542
55,0.01850988418178092,0.3074821080081165,0.6516158260344307
56,0.021247883310660975,0.30416806646001837,0.6482432296385785
57,0.02021518229404874,0.30435447258253895,0.6271519178495923
58,0.014197107934592007,0.34511153676915757,0.637018020738951
59,0.008238021109810464,0.35442513215045135,0.6182925601530253
60,0.0208753186336563,0.30497596400479476,0.6523708849290245
61,0.01378962285254167,0.36944545932492473,0.5996174368267391
62,0.008996849881065597,0.33619651491753755,0.6312292358803987
63,0.005331889888213789,0.3335946554628511,0.6428571428571428
64,0.01077114892110015,0.35642991252437545,0.5844155844155844
65,0.007737938227914606,0.4204208345618099,0.5979563072586328
66,0.00620984528693134,0.3536531237264474,0.6700392630625189
67,0.0017118777601288714,0.4374826284746329,0.642353770260747
68,0.028125620126372198,0.3644000641691188,0.5119299305345817
69,0.022793299594076385,0.26949845465521016,0.6468337863686701
70,0.014328278856608964,0.31402480105559033,0.6331923890063424
71,0.009381555627100222,0.4043853393251387,0.5485251182925601
72,0.0015903720911703996,0.4114881939914388,0.5874861572535991
73,0.0008591599794290724,0.4496069493102065,0.56312292358804
74,0.00019308280903346435,0.4628555178894506,0.5645323668579483
75,0.00012100692679261788,0.47542659362467626,0.5645323668579483
76,0.00014849351736884368,0.5006509199738503,0.5536091815161582
77,7.658651794089242e-05,0.503102090927617,0.5591966173361522
78,0.00010271661211324785,0.5030077137518674,0.5664955199838921
79,0.00041085052282013293,0.5033125933376141,0.5881908788885533
80,0.0009395631084857678,0.5332045461642944,0.5600020134903856
81,0.007058677047980547,0.46229234715768447,0.5322661834289741
82,0.03167829286933682,0.25443198600163064,0.58008658008658
83,0.0273306942888349,0.3951935103784005,0.5635256216651566
84,0.015024036233922226,0.3328752844283978,0.5924695459579181
85,0.008909127264389886,0.3099167586071417,0.635558240209403
86,0.0024413972847400173,0.3617168566212058,0.6198530152018524
87,0.0004697005316304352,0.3793071653228253,0.612252088996275
88,0.0003331692454009668,0.3920528064792355,0.6182925601530253
89,0.0004725807436178744,0.4044120345536309,0.6281083257827444
90,0.00020000005322488905,0.4066569797966319,0.6355079029497633
91,0.00015355577177045276,0.41190143233786025,0.6362126245847176
92,0.00011530227433207342,0.4155931320351859,0.6359609382865197
93,0.00010376797052078808,0.4191812847391702,0.6342494714587738
94,9.195939314728454e-05,0.42221778459691756,0.6341991341991342
95,9.054075838812918e-05,0.42391094578585276,0.6335950870834592
96,8.053453322400127e-05,0.4265350924610781,0.6336957616027384
97,7.756841998366192e-05,0.4287368056558383,0.6321353065539113
98,8.782303252698713e-05,0.42967533114133405,0.6324876673713884
99,6.50302400549629e-05,0.4303626664952996,0.6320849692942716
100,6.06827113481199e-05,0.43033230168900144,0.6323366555924695
