epoch,train_loss,val_loss,val_mcmae
1,0.21178752582134872,0.11894029285758734,0.46214638075103187
2,0.1368474797706987,0.1306931278668344,0.49773482331621866
3,0.13599894670287854,0.12411798629909754,0.5342796738145575
4,0.13921282284668293,0.1218601381406188,0.41915836101882614
5,0.13573828861438508,0.12057850370183587,0.4972817879794624
6,0.13554552007177523,0.12002575071528554,0.5675526024363233
7,0.13667335927261617,0.12041248707100749,0.5068458673109836
8,0.13120124232955277,0.11959509132429957,0.4534380348333837
9,0.13330821575725388,0.11698290798813105,0.5632739353669587
10,0.127096478955756,0.11576416855677962,0.6190979563072586
11,0.1261833066698806,0.12083959951996803,0.606563978657002
12,0.12776785787066508,0.1296627139672637,0.4599818785865298
13,0.1250568467658013,0.1241990509442985,0.5498338870431894
14,0.12040954171519341,0.1280713020823896,0.5798348937883822
15,0.11980124886533053,0.12430447991937399,0.5770663445082049
16,0.12264507224558499,0.12196535803377628,0.5205879391925904
17,0.11913585635544412,0.12500209780409932,0.5888956005235075
18,0.11514906326694221,0.126136957667768,0.574398469747307
19,0.1075184487673486,0.13292710669338703,0.46426054565589453
20,0.11127777719581179,0.12935156095772982,0.5610590959428169
21,0.10317733288132425,0.1229503657668829,0.5719822812846069
22,0.10795190421350558,0.14840665832161903,0.43873955501862477
23,0.09717945107419429,0.14462392404675484,0.5261753750125843
24,0.0810875355121519,0.16303898859769106,0.5996677740863787
25,0.07555730007829722,0.1926852697506547,0.5616128057988523
26,0.0741515720407639,0.1684778444468975,0.5435417295882412
27,0.07229919569036955,0.14046776480972767,0.6375717305949864
1,0.2202098028541639,0.1297252420336008,0.3649451323869929
2,0.13934862711627422,0.11684591881930828,0.5003020235578375
3,0.13675854258753103,0.1262413188815117,0.4310379542937683
4,0.13905107844139225,0.12656509969383478,0.46994865599516766
1,0.1990944439312443,0.11767653468996286,0.4923990737944226
2,0.13635092590742842,0.12993240635842085,0.5137420718816068
3,0.1407494970099551,0.12475608009845018,0.5406221685291452
4,0.13847698251202958,0.11771028861403465,0.5248666062619551
5,0.1366361513300317,0.12572609912604094,0.4990435920668479
6,0.1353665248105495,0.1221663081087172,0.4834893788382161
7,0.13370489191006998,0.12018995406106114,0.5046310278868419
8,0.13084282695942012,0.12383336573839188,0.4555521997382462
9,0.12983127909005973,0.12103740079328418,0.46833786368670083
10,0.12852561737185922,0.12470979522913694,0.5081546360616128
11,0.1267554492063435,0.1187103446573019,0.5931239303332327
12,0.11897602016587966,0.12530989898368716,0.5858250276854928
13,0.11635386449252737,0.12494281912222505,0.5003523608174771
14,0.11641625498004,0.13525208458304405,0.5826034430685594
15,0.11109306422616194,0.12775184400379658,0.5992147387496224
16,0.1026956429383878,0.1299976771697402,0.6321856438135509
17,0.11177509882214383,0.12243878096342087,0.5789288231148696
18,0.109821739253299,0.14467116678133607,0.5547669384878687
19,0.09320969787699267,0.14748720452189445,0.54369274136716
20,0.09221764139285119,0.137547689024359,0.5505386086781435
21,0.08487323527264505,0.1556022264994681,0.5711265478707338
22,0.07709327773472037,0.15999708883464336,0.46768347931138626
23,0.0604593850559844,0.1598154017701745,0.572082955803886
24,0.036848235813146134,0.2065660236403346,0.5581395348837209
25,0.024136405725208723,0.21238474734127522,0.5585925702204771
1,0.210709513293515,0.11526490468531847,0.5899526829759387
2,0.13811129645508682,0.1141944550909102,0.5971509111043996
3,0.1416381871616789,0.12123073451220989,0.4791603745092117
4,0.1398137004660635,0.12094275560230017,0.5636766334440753
5,0.13493484125376262,0.12440709490329027,0.5680056377730797
6,0.13473234182737512,0.11738307727500796,0.4944629014396456
7,0.12947019534024956,0.12130085425451398,0.5702204771972214
8,0.13342953026937,0.11862979177385569,0.5603040370482231
9,0.12551067547936892,0.12417443981394172,0.490888956005235
10,0.12399546234418862,0.12358927773311734,0.534581697372395
11,0.11978438270984795,0.13889602106064558,0.49400986610288933
12,0.11987211020534923,0.11998084560036659,0.5753045404208195
13,0.11048518084310766,0.12501965649425983,0.5968992248062015
14,0.10907008839321547,0.1408089268952608,0.512634652169536
15,0.1055023646752896,0.1450107805430889,0.5356639484546462
16,0.0972180270774547,0.1264122724533081,0.574650156045505
17,0.10307177353714561,0.12300694873556495,0.6418000604047116
18,0.10175043581342645,0.14453136222437024,0.5588442565186751
19,0.09307357167889332,0.1472381865605712,0.5307560656397865
20,0.08597190664872399,0.1552485153079033,0.5141447699587235
21,0.08070346204451574,0.15320416213944554,0.6113460183227626
22,0.08713640646752098,0.15323861595243216,0.5168629819792611
23,0.08245419998299973,0.155865918379277,0.41860465116279066
24,0.08591760421203899,0.17069699987769127,0.501459780529548
25,0.0675185944068101,0.20771396812051535,0.5446994865599517
26,0.06264332632116716,0.22510141134262085,0.5094130675526025
27,0.08226639742095923,0.1493507046252489,0.5969998993254807
28,0.06686842031295187,0.18781778356060386,0.5151011778918756
29,0.047094670667790745,0.20408051926642656,0.5847679452330615
30,0.049350225077620866,0.19955233857035637,0.5480217456961642
31,0.057286003974852444,0.16165303951129317,0.5142957817376422
32,0.06250114883958555,0.23461615294218063,0.5016611295681064
33,0.059650765705335854,0.16939271613955498,0.5773180308064029
34,0.05400928457524499,0.19324352871626616,0.5713782341689319
35,0.05580257394668196,0.18379111168906093,0.5666465317628108
36,0.04500954334046049,0.2078936151228845,0.538105305547166
37,0.04362097187148375,0.2162305493839085,0.5410752038659016
38,0.05366388600869586,0.24465047381818295,0.5908587536494513
39,0.042488584593856696,0.19719245843589306,0.5569314406523709
40,0.03812943783223404,0.19237859547138214,0.5781234269606362
41,0.03535081530070125,0.2119222255423665,0.5958421423537702
42,0.036666095900100434,0.198456225451082,0.5439444276653579
43,0.047877792612215954,0.2016347637400031,0.6001711466827746
44,0.036689884219005514,0.21131658554077148,0.6070170139937582
45,0.042119752510314294,0.20929259341210127,0.6245343803483339
46,0.05506549783829792,0.20138433761894703,0.5329709050639283
47,0.04046932794254048,0.22630739212036133,0.5668478808013693
48,0.034391866232156114,0.2616254324093461,0.5366455250176181
49,0.03797764325381963,0.26649077236652374,0.5056881103392732
50,0.032393021093569056,0.2042477959766984,0.5680056377730797
51,0.02513813116920887,0.23439241014420986,0.6042988019732206
52,0.026667926930681932,0.250375147908926,0.5937783147085474
53,0.03288680934201693,0.232977578882128,0.546008255310581
54,0.023587996862198483,0.3030483163893223,0.5363435014597806
55,0.030160820484713347,0.27980305813252926,0.5277358300614114
56,0.020317060163631988,0.2833206579089165,0.6285613611195007
57,0.03559235289905136,0.19674353208392859,0.5300513440048324
58,0.03379750183927987,0.22149157477542758,0.6520185241115473
59,0.029047141829982262,0.21003547497093678,0.6058089197624081
60,0.0250904187226391,0.2615638729184866,0.5996174368267392
61,0.02451079986499751,0.238459468819201,0.6309272123225611
62,0.017760170354700552,0.23791277408599854,0.6035437430786268
63,0.019615809996672586,0.3598681753501296,0.560203362528944
64,0.025765483456152965,0.26569411158561707,0.5981073190375515
65,0.0161467048265908,0.3225762341171503,0.6152723245746502
66,0.03963413495355404,0.21531267743557692,0.5091613812544045
67,0.023005791830655653,0.24780572205781937,0.5414779019430183
68,0.025633948558794962,0.27842968981713057,0.5426859961743682
69,0.01124867336808432,0.33781421184539795,0.5494815262257123
70,0.01565652404274417,0.34488197043538094,0.5370482230947347
71,0.014999745896006814,0.27679740730673075,0.6088794926004228
72,0.012083208851906639,0.28652483224868774,0.6027383469243934
73,0.016864676459778728,0.30565925501286983,0.5851203060505387
74,0.018575617183520583,0.25212945602834225,0.613359508708346
75,0.014446944184720482,0.3455912936478853,0.5500855733413873
76,0.012787445954535511,0.36648630909621716,0.5845665961945031
77,0.014643396047051345,0.3099236283451319,0.6061109433202456
78,0.013018189052367046,0.3088405132293701,0.5529044598812041
79,0.01811825314490338,0.35097318049520254,0.531209100976543
80,0.017112847453984552,0.25432013627141714,0.51213127957314
81,0.010538340964013388,0.3568895682692528,0.5446994865599517
82,0.006304870456225562,0.34396933019161224,0.609835900533575
83,0.009380729621160957,0.2987082442268729,0.6272022551092319
84,0.006315866369418629,0.3093195678666234,0.6315815966978757
85,0.005009801865534082,0.33753047697246075,0.6236283096748213
86,0.002914361495938998,0.3851938731968403,0.6189972817879795
87,0.0016590123638544464,0.4128975635394454,0.6085774690425854
88,0.00044361108618844994,0.4501084741204977,0.5973019228833182
89,0.0002960167355256217,0.47552099637687206,0.5873854827343199
90,9.684171055065739e-05,0.48801280930638313,0.5867814356186449
91,4.3030241645612936e-05,0.49364382587373257,0.5863284002818887
92,4.944794053980635e-05,0.49743265472352505,0.5873854827343199
93,2.2102583149251963e-05,0.5003260262310505,0.5875364945132386
94,1.872515127731356e-05,0.5019981972873211,0.5878385180710762
95,1.6139601125418864e-05,0.5031055640429258,0.5884425651867513
96,3.082617809633948e-05,0.5042140670120716,0.5884425651867512
97,2.9921011954896647e-05,0.5053986962884665,0.5884929024463909
98,2.046832935791596e-05,0.5058454852551222,0.5884425651867512
99,2.064486081964806e-05,0.5061300359666348,0.5883922279271117
100,2.255778189571835e-05,0.5062569547444582,0.5884425651867513
1,0.21591025244059234,0.11576483305543661,0.6097855632739354
2,0.13896716673505202,0.11782637750729918,0.5640289942615524
3,0.13733970682168828,0.12466908246278763,0.4118594583710863
4,0.13965792827115492,0.12809344287961721,0.44165911607772074
5,0.13584740698771103,0.11596101894974709,0.5386086781435618
6,0.13550110305820046,0.11532514076679945,0.608124433705829
7,0.1356536990818407,0.12165740877389908,0.6176885130373503
8,0.1318744433369359,0.15157255716621876,0.43164200140944325
